"163,14",4,4,8,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
469,"177,14",10,2,1,"4,24",1,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3000",18,,"0,3064",0,0,1,,,,,,,,,,1,1,,,,,,,,,0,,,,,,,,,0,,,,,,,1,,,,"0,2660","0,1521","0,2643","0,1764",,"1,0000","0,9852","0,0148",2,1,2,1,0,2,1,,,,,,,,,,,,,,,,,,4,4,"0,5","0,5",-1,-1,3,4,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",4
470,"169,14",-8,0,1,"1,16",0,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3000",18,,"0,3057",0,1,1,,,,,,,,,,0,1,,,,,,,,,1,,,,,,,,,0,,,,,,,1,,,,"0,2558","0,1218","0,2584","0,1507",,"1,0000","0,9852","0,0148",2,0,1,2,0,2,2,,,,,,,,,,,,,,,,,,4,4,"0,5","0,5",-1,-1,4,3,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",0
471,"169,14",10,2,0,"77,69",1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2833",17,,"0,3072",0,0,0,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,0,,,,"0,2415","0,0815","0,2415","0,1045",,"0,5436","0,0000","0,5436",0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,1,7,"0,125","0,875",-3,"-0,1926450779",0,7,0,1,#NUM!,0,1
472,"169,14",-2,1,0,"1,68",0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3000",18,,"0,3066",1,0,1,,,,,,,,,,0,1,,,,,,,,,0,,,,,,,,,0,,,,,,,1,,,,"0,2416","0,0286","0,2406","0,0763",,"0,8113","0,8631","-0,0518",1,2,0,1,0,2,0,,,,,,,,,,,,,,,,,,2,6,"0,25","0,75",-2,"-0,4150374993",2,5,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",0
473,"169,14",10,2,0,"10,38",1,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3000",18,,"0,3080",0,0,1,,,,,,,,,,1,1,,,,,,,,,0,,,,,,,,,0,,,,,,,1,,,,"0,2467","0,0420","0,2463","0,0941",,"0,9544","0,8631","0,0913",0,0,2,0,1,2,0,,,,,,,,,,,,,,,,,,3,5,"0,375","0,625","-1,415037499","-0,6780719051",2,5,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",3
474,"179,14",10,2,1,"5,81",1,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3095",1,0,1,,,,,,,,,,1,1,,,,,,,,,0,,,,,,,,,0,,,,,,,1,,,,"0,2534","0,0640","0,2538","0,1156",,"1,0000","0,9852","0,0148",0,2,2,0,1,2,0,,,,,,,,,,,,,,,,,,4,4,"0,5","0,5",-1,-1,3,4,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",4
475,"189,14",10,2,1,"3,91",1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3109",0,1,0,,,,,,,,,,0,0,,,,,,,,,1,,,,,,,,,0,,,,,,,0,,,,"0,2524","0,0793","0,2523","0,1245",,"0,8113","0,5917","0,2196",1,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,2,6,"0,25","0,75",-2,"-0,4150374993",1,6,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",2
476,"181,14",-8,0,1,"1,12",0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3103",0,0,0,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,0,,,,"0,2593","0,1003","0,2563","0,1266",,"0,5436","0,5917","-0,0481",2,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,1,7,"0,125","0,875",-3,"-0,1926450779",1,6,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
477,"181,14",10,2,0,"3,63",1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3117",0,0,1,,,,,,,,,,0,1,,,,,,,,,0,,,,,,,,,0,,,,,,,1,,,,"0,2584","0,1209","0,2550","0,1499",,"0,8113","0,5917","0,2196",1,1,0,1,1,2,0,,,,,,,,,,,,,,,,,,2,6,"0,25","0,75",-2,"-0,4150374993",1,6,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",2
478,"181,14",10,2,0,"3,04",1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3132",0,0,1,,,,,,,,,,0,1,,,,,,,,,0,,,,,,,,,0,,,,,,,1,,,,"0,2575","0,1213","0,2537","0,1377",,"0,8113","0,5917","0,2196",1,1,0,1,0,2,0,,,,,,,,,,,,,,,,,,2,6,"0,25","0,75",-2,"-0,4150374993",1,6,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",2
479,"181,14",-2,1,0,"2,02",0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3125",1,0,1,,,,,,,,,,1,1,,,,,,,,,0,,,,,,,,,0,,,,,,,1,,,,"0,2574","0,1229","0,2491","0,1181",,"0,9544","0,9852","-0,0308",1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,3,5,"0,375","0,625","-1,415037499","-0,6780719051",3,4,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",0
480,"181,14",-8,0,0,"1,24",0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3119",1,1,0,0,,,,,,,,,1,0,,,,,,,,,1,0,,,,,,,,0,,,,,,,0,,,,"0,2481","0,1069","0,2436","0,1177",,"0,9911","1,0000","-0,0089",0,2,2,2,1,1,2,1,,,,,,,,,,,,,,,,,4,5,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",4,4,"0,5","0,5",-1,-1,0
481,"181,14",-8,0,0,1,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3112",0,1,1,0,,,,,,,,,0,1,,,,,,,,,1,0,,,,,,,,0,,,,,,,1,,,,"0,2421","0,1140","0,2402","0,1228",,"0,9183","0,9544","-0,0361",1,0,1,2,0,2,2,0,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",3,5,"0,375","0,625","-1,415037499","-0,6780719051",0
482,"181,14",-8,0,0,"1,04",0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3106",1,0,0,1,,,,,,,,,0,0,,,,,,,,,0,1,,,,,,,,0,,,,,,,0,,,,"0,2362","0,1043","0,2368","0,1250",,"0,9183","0,9544","-0,0361",0,2,1,1,0,1,2,2,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",3,5,"0,375","0,625","-1,415037499","-0,6780719051",0
483,"181,14",-2,1,0,"2,51",0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3099",1,0,0,1,,,,,,,,,0,0,,,,,,,,,0,1,,,,,,,,0,,,,,,,0,,,,"0,2361","0,1167","0,2370","0,1361",,"0,7642","0,8113","-0,0471",0,2,0,1,0,1,1,2,,,,,,,,,,,,,,,,,2,7,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",2,6,"0,25","0,75",-2,"-0,4150374993",0
484,"181,14",10,2,0,"18,56",1,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3113",0,0,1,1,,,,,,,,,0,1,,,,,,,,,0,1,,,,,,,,0,,,,,,,1,,,,"0,2393","0,1253","0,2405","0,1447",,"0,9183","0,8113","0,1070",0,1,0,0,0,2,0,2,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",2,6,"0,25","0,75",-2,"-0,4150374993",3
485,"181,14",-8,0,0,"1,49",0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3107",0,0,1,0,,,,,,,,,0,1,,,,,,,,,0,0,,,,,,,,0,,,,,,,1,,,,"0,2471","0,1489","0,2450","0,1601",,"0,5033","0,5436","-0,0403",1,1,1,1,1,2,1,0,,,,,,,,,,,,,,,,,1,8,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",1,7,"0,125","0,875",-3,"-0,1926450779",0
486,"181,14",-8,0,0,"1,16",0,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3101",0,1,1,0,,,,,,,,,0,1,,,,,,,,,1,0,,,,,,,,1,,,,,,,1,,,,"0,2385","0,1344","0,2398","0,1353",,"0,9911","1,0000","-0,0089",1,1,1,2,2,2,2,1,,,,,,,,,,,,,,,,,4,5,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",4,4,"0,5","0,5",-1,-1,0
487,"181,14",-2,1,0,"2,07",0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3094",1,0,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2384","0,1344","0,2400","0,1497",,"0,7642","0,8113","-0,0471",2,2,1,0,1,0,1,1,,,,,,,,,,,,,,,,,2,7,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",2,6,"0,25","0,75",-2,"-0,4150374993",0
488,"181,14",10,2,0,"4,75",1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3108",0,0,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2356","0,1303","0,2365","0,1452",,"0,7642","0,5436","0,2206",1,0,1,1,1,0,2,1,,,,,,,,,,,,,,,,,2,7,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",1,7,"0,125","0,875",-3,"-0,1926450779",2
489,"181,14",-8,0,0,"1,25",0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3102",0,0,0,0,,,,,,,,,1,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2431","0,1541","0,2409","0,1469",,"0,5033","0,5436","-0,0403",1,1,2,1,0,0,1,0,,,,,,,,,,,,,,,,,1,8,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",1,7,"0,125","0,875",-3,"-0,1926450779",0
490,"181,14",-8,0,0,"1,29",0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3096",0,1,0,0,,,,,,,,,0,0,,,,,,,,,1,0,,,,,,,,0,,,,,,,0,,,,"0,2504","0,1773","0,2451","0,1487",,"0,5033","0,5436","-0,0403",1,0,0,2,0,0,1,0,,,,,,,,,,,,,,,,,1,8,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",1,7,"0,125","0,875",-3,"-0,1926450779",0
491,"181,14",-8,0,0,"1,25",0,0,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3089",1,0,0,1,,,,,,,,,0,0,,,,,,,,,0,1,,,,,,,,1,,,,,,,0,,,,"0,2421","0,1653","0,2401","0,1237",,"0,9911","1,0000","-0,0089",0,2,0,1,2,1,2,2,,,,,,,,,,,,,,,,,4,5,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",4,4,"0,5","0,5",-1,-1,0
492,"181,14",-2,1,0,"2,07",0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3083",1,0,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,,,,,1,,,,,,,0,,,,"0,2423","0,1820","0,2369","0,1290",,"0,9183","0,9544","-0,0361",1,2,0,0,2,0,2,0,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",3,5,"0,375","0,625","-1,415037499","-0,6780719051",0
493,"179,14",-2,1,1,"2,54",0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3077",0,1,1,0,,,,,,,,,0,1,,,,,,,,,1,0,,,,,,,,0,,,,,,,1,,,,"0,2425","0,1821","0,2338","0,1313",,"0,9183","0,9544","-0,0361",0,1,0,2,0,2,2,0,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",3,5,"0,375","0,625","-1,415037499","-0,6780719051",0
494,"177,14",-2,1,1,"1,56",0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3071",0,0,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2402","0,1910","0,2379","0,1557",,"0,5033","0,5436","-0,0403",2,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,1,8,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",1,7,"0,125","0,875",-3,"-0,1926450779",0
495,"177,14",10,2,0,"20,88",1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3085",0,0,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2434","0,2259","0,2414","0,1934",,"0,9183","0,8113","0,1070",2,1,1,0,0,0,2,0,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",2,6,"0,25","0,75",-2,"-0,4150374993",3
496,"177,14",-8,0,0,"1,13",0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3078",0,0,0,1,,,,,,,,,0,0,,,,,,,,,0,1,,,,,,,,0,,,,,,,0,,,,"0,2432","0,2307","0,2415","0,1983",,"0,7642","0,8113","-0,0471",2,1,0,0,0,0,1,2,,,,,,,,,,,,,,,,,2,7,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",2,6,"0,25","0,75",-2,"-0,4150374993",0
497,"175,14",-2,1,1,"2,74",0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3072",1,0,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,,,,,1,,,,,,,0,,,,"0,2434","0,2343","0,2385","0,1948",,"0,9183","0,9544","-0,0361",0,2,0,1,2,0,2,0,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",3,5,"0,375","0,625","-1,415037499","-0,6780719051",0
498,"167,14",-8,0,1,"1,06",0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3066",0,0,1,0,,,,,,,,,0,1,,,,,,,,,0,0,,,,,,,,0,,,,,,,1,,,,"0,2504","0,2654","0,2424","0,2165",,"0,5033","0,5436","-0,0403",0,0,0,1,1,2,1,1,,,,,,,,,,,,,,,,,1,8,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",1,7,"0,125","0,875",-3,"-0,1926450779",0
499,"165,14",-2,1,1,"1,5",0,1,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3060",0,0,1,0,,,,,,,,,0,1,,,,,,,,,0,0,,,,,,,,0,,,,,,,1,,,,"0,2506","0,2504","0,2395","0,1984",,"0,9183","0,9544","-0,0361",2,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",3,5,"0,375","0,625","-1,415037499","-0,6780719051",0
500,"175,14",10,2,1,"8,53",1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3074",0,0,0,1,,,,,,,,,0,0,,,,,,,,,0,1,,,,,,,,0,,,,,,,0,,,,"0,2479","0,2336","0,2362","0,1793",,"0,7642","0,5436","0,2206",0,0,1,1,0,1,0,2,,,,,,,,,,,,,,,,,2,7,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",1,7,"0,125","0,875",-3,"-0,1926450779",2
501,"173,14",-2,1,1,"1,54",0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3068",0,0,0,0,,,,,,,,,1,0,,,,,,,,,0,0,,,,,,,,1,,,,,,,0,,,,"0,2480","0,2167","0,2316","0,1562",,"0,9911","1,0000","-0,0089",2,1,2,1,2,0,2,0,,,,,,,,,,,,,,,,,4,5,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",4,4,"0,5","0,5",-1,-1,0
502,"173,14",-8,0,0,"1,15",0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3062",0,0,0,0,,,,,,,,,1,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2478","0,2055","0,2318","0,1422",,"0,7642","0,8113","-0,0471",2,1,2,0,1,0,0,0,,,,,,,,,,,,,,,,,2,7,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",2,6,"0,25","0,75",-2,"-0,4150374993",0
503,"173,14",-8,0,0,"1,15",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3056",0,0,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2620","0,2431","0,2374","0,1679",,"0,0000","0,0000","0,0000",0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,0,9,0,1,#NUM!,0,0,8,0,1,#NUM!,0,0
504,"173,14",10,2,0,"7,73",1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3069",0,0,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2650","0,2154","0,2408","0,1536",,"0,9183","0,8113","0,1070",2,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",2,6,"0,25","0,75",-2,"-0,4150374993",3
505,"171,14",-2,1,1,"2,53",0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3063",0,0,1,0,,,,,,,,,0,1,,,,,,,,,0,0,,,,,,,,1,,,,,,,1,,,,"0,2649","0,2183","0,2408","0,1589",,"0,7642","0,8113","-0,0471",1,1,0,1,2,2,0,0,,,,,,,,,,,,,,,,,2,7,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",2,6,"0,25","0,75",-2,"-0,4150374993",0
506,"171,14",10,2,0,"5,93",1,1,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3077",1,0,0,1,,,,,,,,,1,0,,,,,,,,,0,1,,,,,,,,0,,,,,,,0,,,,"0,2700","0,2310","0,2468","0,1745",,"0,9911","1,0000","-0,0089",2,2,2,1,0,1,0,2,,,,,,,,,,,,,,,,,5,4,"0,5555555556","0,4444444444","-0,8479969066","-1,169925001",4,4,"0,5","0,5",-1,-1,5
507,"171,14",-2,1,0,"1,59",0,0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3071",1,1,0,1,,,,,,,,,0,0,,,,,,,,,1,1,,,,,,,,0,,,,,,,0,,,,"0,2700","0,2182","0,2424","0,1481",,"0,9911","1,0000","-0,0089",0,2,0,2,1,0,2,2,,,,,,,,,,,,,,,,,4,5,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",4,4,"0,5","0,5",-1,-1,0
508,"171,14",10,2,0,"11,15",1,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3084",1,1,1,0,,,,,,,,,1,1,,,,,,,,,1,0,,,,,,,,0,,,,,,,1,,,,"0,2749","0,2484","0,2482","0,1742",,"0,9911","1,0000","-0,0089",0,2,2,2,1,2,1,1,,,,,,,,,,,,,,,,,5,4,"0,5555555556","0,4444444444","-0,8479969066","-1,169925001",4,4,"0,5","0,5",-1,-1,5
509,"169,14",-2,1,1,"2,51",0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3078",0,0,0,1,,,,,,,,,0,0,,,,,,,,,0,1,,,,,,,,1,,,,,,,0,,,,"0,2750","0,2676","0,2454","0,1792",,"0,9183","0,9544","-0,0361",1,1,0,0,2,0,2,2,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",3,5,"0,375","0,625","-1,415037499","-0,6780719051",0
510,"169,14",10,2,0,"13,24",1,1,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3092",0,1,1,1,,,,,,,,,0,1,,,,,,,,,1,1,,,,,,,,1,,,,,,,1,,,,"0,2776","0,2734","0,2484","0,1954",,"0,9183","0,9544","-0,0361",2,0,0,2,2,2,1,2,,,,,,,,,,,,,,,,,6,3,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",5,3,"0,625","0,375","-0,6780719051","-1,415037499",6
511,"167,14",-2,1,1,"1,57",0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3086",0,1,1,0,,,,,,,,,0,1,,,,,,,,,1,0,,,,,,,,0,,,,,,,1,,,,"0,2775","0,2642","0,2485","0,1862",,"0,7642","0,8113","-0,0471",0,1,0,2,1,2,0,1,,,,,,,,,,,,,,,,,2,7,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",2,6,"0,25","0,75",-2,"-0,4150374993",0
512,"167,14",-8,0,0,"1,31",0,0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3080",0,1,1,1,,,,,,,,,1,1,,,,,,,,,1,1,,,,,,,,0,,,,,,,1,,,,"0,2699","0,2478","0,2442","0,1757",,"0,9911","1,0000","-0,0089",0,0,2,2,1,2,0,2,,,,,,,,,,,,,,,,,4,5,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",4,4,"0,5","0,5",-1,-1,0
513,"167,14",10,2,0,"9,34",1,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3093",0,0,0,0,,,,,,,,,1,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2724","0,2735","0,2471","0,1950",,"0,9183","0,8113","0,1070",0,1,2,0,0,1,2,0,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",2,6,"0,25","0,75",-2,"-0,4150374993",3
514,"177,14",10,2,1,"9,47",1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3107",0,0,0,0,,,,,,,,,1,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2698","0,2682","0,2441","0,1875",,"0,7642","0,5436","0,2206",0,1,2,0,0,0,1,1,,,,,,,,,,,,,,,,,2,7,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",1,7,"0,125","0,875",-3,"-0,1926450779",2
515,"177,14",-2,1,0,"1,69",0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3101",0,1,0,0,,,,,,,,,0,0,,,,,,,,,1,0,,,,,,,,1,,,,,,,0,,,,"0,2699","0,2492","0,2414","0,1681",,"0,9183","0,9544","-0,0361",1,0,0,2,2,0,2,0,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",3,5,"0,375","0,625","-1,415037499","-0,6780719051",0
516,"177,14",-2,1,0,"1,64",0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3095",1,0,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,,,,,1,,,,,,,0,,,,"0,2697","0,2486","0,2372","0,1656",,"0,9911","1,0000","-0,0089",2,2,0,1,2,0,2,0,,,,,,,,,,,,,,,,,4,5,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",4,4,"0,5","0,5",-1,-1,0
517,"177,14",-2,1,0,"2,91",0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3089",0,0,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2679","0,2323","0,2408","0,1643",,"0,5033","0,5436","-0,0403",2,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,1,8,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",1,7,"0,125","0,875",-3,"-0,1926450779",0
518,"169,14",-8,0,1,"1,1",0,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3083",1,0,1,0,,,,,,,,,1,1,,,,,,,,,0,0,,,,,,,,0,,,,,,,1,,,,"0,2630","0,2515","0,2382","0,1921",,"0,9183","0,9544","-0,0361",0,2,2,1,0,2,0,0,,,,,,,,,,,,,,,,,3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",3,5,"0,375","0,625","-1,415037499","-0,6780719051",0
519,"169,14",-2,1,0,"1,57",0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3077",0,0,0,0,,,,,,,,,1,0,,,,,,,,,0,0,,,,,,,,0,,,,,,,0,,,,"0,2629","0,2675","0,2384","0,2028",,"0,7642","0,8113","-0,0471",2,0,2,0,1,1,1,0,,,,,,,,,,,,,,,,,2,7,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",2,6,"0,25","0,75",-2,"-0,4150374993",0
520,"167,14",-2,1,1,"1,74",0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3071",0,0,0,1,,,,,,,,,0,0,,,,,,,,,0,1,,,,,,,,1,,,,,,,0,,,,"0,2628","0,2711","0,2386","0,2087",,"0,7642","0,8113","-0,0471",1,0,0,1,2,0,1,2,,,,,,,,,,,,,,,,,2,7,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",2,6,"0,25","0,75",-2,"-0,4150374993",0
