"55,5",1,1,2,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
895,-119,-2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1317",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,0947",#DIV/0!,"0,1129",#DIV/0!,,"0,3534","0,3712","-0,0179",0,0,0,0,0,0,0,0,1,0,2,0,0,0,,,,,,,,,,,1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",1,13,"0,07142857143","0,9285714286","-3,807354922","-0,1069152039",0
896,-121,-2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1315",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,0949",#DIV/0!,"0,1129",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,0,15,0,1,#NUM!,0,0,14,0,1,#NUM!,0,0
897,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1314",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,0951",#DIV/0!,"0,1130",#DIV/0!,,"0,3534","0,3712","-0,0179",0,0,0,0,0,0,0,0,1,0,1,1,3,0,,,,,,,,,,,1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",1,13,"0,07142857143","0,9285714286","-3,807354922","-0,1069152039",0
898,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1313",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,0953",#DIV/0!,"0,1131",#DIV/0!,,"0,3534","0,3712","-0,0179",0,0,0,0,0,0,0,0,0,0,1,0,2,0,,,,,,,,,,,1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",1,13,"0,07142857143","0,9285714286","-3,807354922","-0,1069152039",0
899,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1311",0,0,0,0,1,0,0,,,,,,0,0,1,0,1,,,,,,0,0,0,,,,,,,0,1,,,,,,0,0,,,"0,0952",#DIV/0!,"0,1130",#DIV/0!,,"0,7219","0,7496","-0,0277",0,0,0,0,0,0,0,0,2,3,1,1,2,1,,,,,,,,,,,3,12,"0,2","0,8","-2,321928095","-0,3219280949",3,11,"0,2142857143","0,7857142857","-2,222392421","-0,3479233034",0
900,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1310",0,0,0,0,1,0,1,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,0951",#DIV/0!,"0,1130",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,2,3,1,1,3,1,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
901,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1308",0,0,0,0,0,0,1,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0950",#DIV/0!,"0,1129",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,1,1,2,0,3,3,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
902,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1307",0,0,0,0,0,0,1,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,0951",#DIV/0!,"0,1129",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
903,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1305",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,0953",#DIV/0!,"0,1131",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
904,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1304",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,0954",#DIV/0!,"0,1131",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
905,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1302",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0956",#DIV/0!,"0,1132",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
906,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1301",0,0,0,0,0,1,1,,,,,,0,0,1,1,1,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,0952",#DIV/0!,"0,1129",#DIV/0!,,"0,8960","0,9183","-0,0223",0,0,0,0,0,0,0,0,3,1,2,3,2,3,1,,,,,,,,,,5,11,"0,3125","0,6875","-1,678071905","-0,5405683814",5,10,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",0
907,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1300",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0954",#DIV/0!,"0,1129",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,,,,,,,,,0,16,0,1,#NUM!,0,0,15,0,1,#NUM!,0,0
908,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1298",0,0,0,0,0,0,1,,,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0955",#DIV/0!,"0,1129",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
909,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1297",0,0,0,0,1,0,0,,,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,0956",#DIV/0!,"0,1130",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
910,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1295",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0958",#DIV/0!,"0,1131",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
911,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1294",0,0,0,0,0,1,1,,,,,,0,0,0,1,0,1,,,,,0,0,1,,,,,,,0,0,1,,,,,0,1,,,"0,0957",#DIV/0!,"0,1130",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,1,0,1,2,1,3,2,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
912,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1292",0,0,0,0,0,1,1,,,,,,0,0,1,1,0,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,0956",#DIV/0!,"0,1130",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,3,0,0,3,0,2,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
913,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1291",0,0,0,0,0,0,1,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0955",#DIV/0!,"0,1129",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
914,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1290",0,0,0,0,0,0,0,,,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0957",#DIV/0!,"0,1130",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
915,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1288",0,0,0,0,0,0,1,,,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0958",#DIV/0!,"0,1131",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
916,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1287",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,0960",#DIV/0!,"0,1132",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
917,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1285",0,0,0,0,0,1,1,,,,,,0,0,0,1,0,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,0961",#DIV/0!,"0,1132",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,1,0,1,3,0,3,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
918,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1284",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0963",#DIV/0!,"0,1133",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
919,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1283",0,0,0,0,0,0,1,,,,,,0,0,1,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0962",#DIV/0!,"0,1133",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
920,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1281",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,0964",#DIV/0!,"0,1134",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,1,1,1,0,1,0,3,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
921,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1280",0,0,0,0,1,1,1,,,,,,0,0,0,1,0,0,,,,,0,0,1,,,,,,,0,1,0,,,,,0,1,,,"0,0963",#DIV/0!,"0,1133",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,3,1,2,0,3,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
922,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1278",0,0,0,0,1,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,0965",#DIV/0!,"0,1134",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
923,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1277",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0967",#DIV/0!,"0,1134",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,,0,16,0,1,#NUM!,0,0,15,0,1,#NUM!,0,0
924,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1276",0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0969",#DIV/0!,"0,1135",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
925,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1274",0,0,0,0,0,1,0,,,,,,0,0,1,1,1,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,0968",#DIV/0!,"0,1134",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,2,0,1,2,3,0,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
926,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1273",0,0,0,0,1,0,0,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,0,1,1,,,,,0,0,,,"0,0969",#DIV/0!,"0,1135",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
927,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1272",0,0,0,0,0,0,1,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,0968",#DIV/0!,"0,1134",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
928,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1270",0,0,0,0,1,0,0,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,0967",#DIV/0!,"0,1133",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,2,3,1,3,1,1,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
929,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1269",0,0,0,0,0,1,1,,,,,,0,0,0,1,0,1,,,,,0,0,1,,,,,,,0,0,1,,,,,0,1,,,"0,0966",#DIV/0!,"0,1133",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
930,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1267",0,0,0,0,0,1,0,,,,,,0,0,0,1,1,1,,,,,0,0,1,,,,,,,0,0,1,,,,,0,1,,,"0,0963",#DIV/0!,"0,1131",#DIV/0!,,"0,8113","0,8366","-0,0254",0,0,0,0,0,0,0,0,0,0,3,2,3,1,2,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
931,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1266",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0964",#DIV/0!,"0,1131",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
932,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1265",0,0,0,0,1,0,0,,,,,,0,0,0,0,1,1,,,,,0,0,0,,,,,,,0,1,1,,,,,0,0,,,"0,0962",#DIV/0!,"0,1129",#DIV/0!,,"0,8113","0,8366","-0,0254",0,0,0,0,0,0,0,0,0,2,3,1,2,0,2,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
933,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1263",0,0,0,0,1,0,1,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,0962",#DIV/0!,"0,1129",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
934,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1262",0,0,0,0,1,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,0964",#DIV/0!,"0,1131",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
935,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1261",0,0,0,0,0,1,1,,,,,,0,0,0,1,0,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,0963",#DIV/0!,"0,1130",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
936,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1259",0,0,0,0,0,1,1,,,,,,0,0,0,1,0,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,0964",#DIV/0!,"0,1130",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
937,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1258",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,0966",#DIV/0!,"0,1130",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,0,16,0,1,#NUM!,0,0,15,0,1,#NUM!,0,0
938,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1257",0,0,0,0,1,0,0,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,0967",#DIV/0!,"0,1130",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
939,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1255",0,0,0,0,1,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,0969",#DIV/0!,"0,1131",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
940,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1254",0,0,0,0,0,1,0,,,,,,0,0,0,1,0,1,,,,,0,0,1,,,,,,,0,0,1,,,,,0,1,,,"0,0969",#DIV/0!,"0,1132",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
941,-121,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1253",0,0,0,0,1,1,1,,,,,,0,0,0,1,0,0,,,,,0,0,1,,,,,,,0,1,0,,,,,0,1,,,"0,0967",#DIV/0!,"0,1130",#DIV/0!,,"0,8113","0,8366","-0,0254",0,0,0,0,0,0,0,0,0,3,2,3,1,3,0,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
